"@apollo/client","3.2.0-beta.6","2020-08-25T20:02:56.199Z"
"@apollo/client","3.1.4","2020-08-27T22:44:07.672Z"
"@apollo/client","3.2.0-beta.7","2020-08-27T22:50:50.223Z"
"@apollo/client","3.2.0-beta.8","2020-08-28T19:00:47.177Z"
"@apollo/client","3.2.0-beta.9","2020-08-28T21:00:26.079Z"
"@apollo/client","3.2.0-beta.10","2020-09-08T22:10:32.127Z"
"@apollo/client","3.1.5","2020-09-09T20:01:53.169Z"
"@apollo/client","3.2.0-beta.11","2020-09-10T18:37:27.751Z"
"@apollo/client","3.2.0-beta.12","2020-09-10T22:42:01.057Z"
"@apollo/client","3.2.0-rc.0","2020-09-11T19:16:03.215Z"
"@apollo/client","3.2.0","2020-09-14T18:33:19.198Z"
"@apollo/client","3.3.0-beta.0","2020-09-14T19:23:30.983Z"
"@apollo/client","3.3.0-beta.1","2020-09-17T16:07:42.999Z"
"@apollo/client","3.2.1","2020-09-23T15:15:43.300Z"
"@apollo/client","3.3.0-beta.2","2020-09-23T15:19:25.076Z"
"@apollo/client","3.3.0-beta.3","2020-09-24T16:34:00.056Z"
"@apollo/client","3.3.0-beta.4","2020-09-25T15:06:02.924Z"
"@apollo/client","3.3.0-beta.5","2020-09-25T19:58:55.191Z"
"@apollo/client","3.3.0-beta.6","2020-09-28T21:03:33.008Z"
"@apollo/client","3.3.0-beta.7","2020-09-30T21:53:13.389Z"
"@apollo/client","3.3.0-beta.8","2020-10-01T00:56:42.282Z"
"@apollo/client","3.3.0-beta.9","2020-10-01T18:03:00.233Z"
"@apollo/client","3.2.2","2020-10-01T18:47:41.823Z"
"@apollo/client","3.3.0-beta.10","2020-10-02T17:05:06.941Z"
"@apollo/client","3.2.3","2020-10-10T17:25:40.942Z"
"@apollo/client","3.3.0-beta.11","2020-10-10T17:28:37.702Z"
"@apollo/client","3.3.0-beta.12","2020-10-13T18:04:28.782Z"
"@apollo/client","3.2.4","2020-10-13T18:14:24.171Z"
"@apollo/client","3.3.0-beta.13","2020-10-16T15:48:57.540Z"
"@apollo/client","3.3.0-beta.14","2020-10-19T18:06:12.296Z"
"@apollo/client","3.2.5","2020-10-19T18:29:07.968Z"
"@babel/core","modified","2020-10-16T21:14:33.139Z"
"@babel/core","created","2017-10-30T18:36:15.121Z"
"@babel/core","7.0.0-beta.4","2017-10-30T18:36:15.121Z"
"@babel/core","7.0.0-beta.5","2017-10-30T20:57:51.499Z"
"@babel/core","7.0.0-beta.31","2017-11-03T20:04:28.662Z"
"@babel/core","7.0.0-beta.32","2017-11-12T13:34:06.633Z"
"@babel/core","7.0.0-beta.33","2017-12-01T14:29:23.126Z"
"@babel/core","7.0.0-beta.34","2017-12-02T14:40:23.552Z"
"@babel/core","7.0.0-beta.35","2017-12-14T21:48:31.077Z"
"@babel/core","7.0.0-beta.36","2017-12-25T19:05:46.732Z"
"@babel/core","7.0.0-beta.37","2018-01-08T16:03:46.830Z"
"@babel/core","7.0.0-beta.38","2018-01-17T16:32:45.400Z"
"@babel/core","7.0.0-beta.39","2018-01-30T20:28:48.250Z"
"@babel/core","7.0.0-beta.40","2018-02-12T16:42:52.174Z"
"@babel/core","7.0.0-beta.41","2018-03-14T16:27:02.696Z"
"@babel/core","7.0.0-beta.42","2018-03-15T20:52:12.929Z"
"@babel/core","7.0.0-beta.43","2018-04-02T16:49:01.778Z"
"@babel/core","7.0.0-beta.44","2018-04-02T22:20:41.979Z"
"@babel/core","7.0.0-beta.45","2018-04-23T01:58:46.988Z"
"@babel/core","7.0.0-beta.46","2018-04-23T04:33:02.473Z"
"@babel/core","7.0.0-beta.47","2018-05-15T00:18:03.003Z"
"@babel/core","7.0.0-beta.48","2018-05-24T19:24:58.933Z"
"@babel/core","7.0.0-beta.49","2018-05-25T16:04:49.414Z"
"@babel/core","7.0.0-beta.50","2018-06-12T19:48:15.891Z"
"@babel/core","7.0.0-beta.51","2018-06-12T21:20:57.616Z"
"@babel/core","7.0.0-beta.52","2018-07-06T00:59:49.868Z"
"@babel/core","7.0.0-beta.53","2018-07-11T13:40:52.963Z"
"@babel/core","7.0.0-beta.54","2018-07-16T18:00:31.043Z"
"@babel/core","7.0.0-beta.55","2018-07-28T22:08:36.048Z"
"@babel/core","7.0.0-beta.56","2018-08-04T01:09:01.550Z"
"@babel/core","7.0.0-rc.0","2018-08-09T16:00:17.526Z"
"@babel/core","7.0.0-rc.1","2018-08-09T20:10:04.218Z"
"@babel/core","7.0.0-rc.2","2018-08-21T19:26:10.878Z"
"@babel/core","7.0.0-rc.3","2018-08-24T18:09:54.634Z"
"@babel/core","6.0.0-bridge.0","2018-08-24T21:59:46.375Z"
"@babel/core","6.0.0-bridge.1","2018-08-24T22:02:28.987Z"
"@babel/core","7.0.0-rc.4","2018-08-27T16:46:38.091Z"
"@babel/core","7.0.0","2018-08-27T21:45:05.866Z"
"@babel/core","7.0.1","2018-09-11T20:51:39.446Z"
"@babel/core","7.1.0","2018-09-17T19:31:17.369Z"
"@babel/core","7.1.1","2018-09-28T20:03:13.436Z"
"@babel/core","7.1.2","2018-09-28T22:20:12.923Z"
"@babel/core","7.1.5","2018-11-06T22:22:12.649Z"
"@babel/core","7.1.6","2018-11-13T21:10:56.086Z"
"@babel/core","7.2.0","2018-12-03T19:02:56.898Z"
"@babel/core","7.2.2","2018-12-15T10:05:48.785Z"
"@babel/core","7.3.3","2019-02-15T21:14:55.379Z"
"@babel/core","7.3.4","2019-02-25T18:35:50.602Z"
"@babel/core","7.4.0","2019-03-19T20:45:22.953Z"
"@babel/core","7.4.3","2019-04-02T19:56:34.062Z"
"@babel/core","7.4.4","2019-04-26T21:04:57.422Z"
"@babel/core","7.4.5","2019-05-21T17:46:03.269Z"
"@babel/core","7.5.0","2019-07-04T12:58:28.391Z"
"@babel/core","7.5.4","2019-07-09T18:56:45.904Z"
"@babel/core","7.5.5","2019-07-17T21:21:53.251Z"
"@babel/core","7.6.0","2019-09-06T17:34:07.793Z"
"@babel/core","7.6.2","2019-09-23T21:21:56.975Z"
"@babel/core","7.6.3","2019-10-08T19:49:55.845Z"
"@babel/core","7.6.4","2019-10-10T14:29:23.094Z"
